Dumping particle list:
 0: error
 2379: taunt_soldier_coffee_beans_ground_backup
 2380: taunt_demo_nuke_powder
 2381: taunt_conga_string02
 2382: taunt_demo_nuke_brew
 2383: taunt_headbutt_impact
 2384: taunt_headbutt_impact_refract
 2385: taunt_headbutt_impact_blood
 2386: taunt_headbutt_impact_blood2
 2387: taunt_headbutt_impact_ring
 2388: taunt_headbutt_impact_blood3
 2389: taunt_demo_nuke_explosion
 2390: taunt_demo_nuke_explosion_streaks
 2391: taunt_demo_nuke_explosion_flash
 2392: taunt_demo_nuke_shroom_ring
 2393: taunt_conga_confetti01
 2394: taunt_heavy_flip_land
 2395: taunt_heavy_flip_land_dust
 2396: taunt_conga_string01
 2397: taunt_demo_nuke_lighter
 2398: taunt_pyro_flip_trail
 2399: taunt_demo_flip_bottle_trail
 2400: taunt_demo_flip_bottle
 2401: taunt_spy_flip_dirtbits
 2402: taunt_spy_flip_dirt
 2403: taunt_demo_nuke_smokelinger01
 2404: taunt_demo_nuke_smokelinger02
 2405: taunt_demo_nuke_shroom_glow
 2406: tada_core
 2407: tada_default
 2408: tada_sparkleburst
 2409: tada_sparklebits
 2410: taunt_soldier_coffee_steam
 2411: taunt_soldier_coffee_splash
 2412: taunt_soldier_coffee_beans_fall
 2413: taunt_soldier_coffee_beans_ground
 2414: taunt_soldier_coffee_cup
 2415: taunt_soldier_coffee_beans
 2416: taunt_spy_cash
 2417: taunt_pyro_balloon_vision
 2418: taunt_pyro_balloon_rainbow
 2419: taunt_pyro_balloon_startrail
 2420: taunt_pyro_balloon_explosion_flame
 2421: taunt_pyro_lighter
 2422: taunt_pyro_balloon_explosion_vision
 2423: taunt_scout_bat_trail
 2424: taunt_engineer_sparks
 2425: taunt_conga_fireworks01
 2426: taunt_conga_fireworks02
 2427: taunt_conga_confetti02
 2428: taunt_flip_trail
 2429: taunt_flip_land_stars_red
 2430: taunt_flip_land_stars_blue
 2431: taunt_flip_land_blue
 2432: taunt_pyro_balloon_explosion_flash
 2433: taunt_pyro_balloon_glow
 2434: taunt_pyro_balloon_explosion
 2435: taunt_pyro_balloon
 2436: taunt_demo_nuke_shroom4_base
 2437: highfive_red
 2438: highfive_flash
 2439: tada_glow_core
 2440: tada_glow_smallcones
 2441: tada_glow_largecones
 2442: tada_glow
 2443: taunt_flip_land_red
 2444: highfive_blue
 2445: highfive_blue_border
 2446: highfive_blue_flash
 2447: highfive_blue_old
 2448: highfive_red_border
 2449: highfive_red_flash
 2450: highfive_red_old
 2451: utaunt_tornado_parent_black
 2452: utaunt_tornado_twist_black
 2453: utaunt_tornado_oscillate_black
 2454: utaunt_tornado_cow
 2455: utaunt_tornado_ground
 2456: utaunt_tornado_funnel2
 2457: utaunt_tornado_funnel_black
 2458: utaunt_tornado_funnel3_black
 2459: utaunt_tornado_debris
 2460: utaunt_tornado_parent_white
 2461: utaunt_tornado_twist_white
 2462: utaunt_tornado_oscillate_white
 2463: utaunt_tornado_funnel_white
 2464: utaunt_tornado_funnel3_white
 2465: utaunt_meteor_parent
 2466: utaunt_meteor_rotate01
 2467: utaunt_meteor_small
 2468: utaunt_meteor_small_glow
 2469: utaunt_meteor_trail
 2470: utaunt_meteor_drips
 2471: utaunt_meteor_licks
 2472: utaunt_meteor_rotate02
 2473: utaunt_lightning_parent
 2474: utaunt_lightning_bolt
 2475: utaunt_lightning_flash
 2476: utaunt_lightning_fingers
 2477: utaunt_lightning_flash2
 2478: utaunt_lightning_impact_sparks
 2479: utaunt_lightning_impact_electric
 2480: utaunt_lightning_hot_ground
 2481: utaunt_lightning_hot_ground2
 2482: utaunt_lightning_impact_shockwave
 2483: utaunt_lightning_bolt2
 2484: utaunt_hearts_glow_parent
 2485: utaunt_hearts_bubbling
 2486: utaunt_hearts_bubbling_glow
 2487: utaunt_hearts_beams
 2488: utaunt_hearts_bubbling_dots
 2489: taunt_demo_beer_bubbles
 2490: utaunt_firework_teamcolor_red
 2491: utaunt_firework_red_launcher
 2492: utaunt_firework_red_stars
 2493: utaunt_firework_red_sparkler
 2494: utaunt_firework_red_trail
 2495: utaunt_firework_red_shockwave
 2496: utaunt_firework_launcher_glow_1000ms
 2497: utaunt_firework_launcher_sparks_1000ms
 2498: utaunt_firework_launcher_trail_1000ms
 2499: utaunt_firework_red_launcher2
 2500: utaunt_firework_red_stars2
 2501: utaunt_firework_red_sparkler2
 2502: utaunt_firework_red_trail2
 2503: utaunt_firework_red_shockwave2
 2504: utaunt_firework_launcher_glow_850ms
 2505: utaunt_firework_launcher_sparks_850ms
 2506: utaunt_firework_launcher_trail_850ms
 2507: utaunt_firework_red_launcher3
 2508: utaunt_firework_launcher_glow_650ms
 2509: utaunt_firework_launcher_sparks_650ms
 2510: utaunt_firework_launcher_trail_650ms
 2511: utaunt_firework_red_stars3
 2512: utaunt_firework_red_trail3
 2513: utaunt_firework_red_sparkler3
 2514: utaunt_firework_red_shockwave3
 2515: utaunt_firework_launcher_ground
 2516: utaunt_firework_teamcolor_blue
 2517: utaunt_firework_blue_launcher
 2518: utaunt_firework_blue_stars
 2519: utaunt_firework_blue_sparkler
 2520: utaunt_firework_blue_trail
 2521: utaunt_firework_blue_shockwave
 2522: utaunt_firework_blue_launcher2
 2523: utaunt_firework_blue_stars2
 2524: utaunt_firework_blue_sparkler2
 2525: utaunt_firework_blue_trail2
 2526: utaunt_firework_blue_shockwave2
 2527: utaunt_firework_blue_launcher3
 2528: utaunt_firework_blue_stars3
 2529: utaunt_firework_blue_trail3
 2530: utaunt_firework_blue_sparkler3
 2531: utaunt_firework_blue_shockwave3
 2532: utaunt_disco_party
 2533: utaunt_disco_beams_dir
 2534: utaunt_disco_beams3
 2535: utaunt_disco_ball
 2536: utaunt_disco_dots
 2537: utaunt_disco_stars
 2538: utaunt_cash_confetti
 2539: utaunt_cash_base
 2540: utaunt_cash_trail2
 2541: utaunt_beams_yellow
 2542: utaunt_beams_glow_yellow
 2543: utaunt_beams_sparks_yellow
 2544: taunt_demo_beer_spray3
 2545: taunt_demo_beer_spray2
 2546: taunt_demo_beer_spray
 2547: taunt_spy_headbutt_cig_smoke
 2548: taunt_spy_headbutt_cig_burn
 2549: taunt_soldier_coffee_warp
 2550: taunt_pyro_headbutt_flame
 2551: taunt_demo_nuke_shroomcloud
 2552: taunt_demo_nuke_shroom1_base
 2553: taunt_demo_nuke_shroom2_collumn
 2554: taunt_demo_nuke_shroom3_ring
 2555: utaunt_souls_green_rising
 2556: utaunt_souls_green_glow
 2557: utaunt_souls_green_base
 2558: utaunt_souls_green_parent
 2559: utaunt_souls_black_base
 2560: utnaunt_souls_white_base
 2561: utaunt_souls_purple_glow
 2562: utaunt_souls_purple_parent
 2563: utaunt_souls_purple_rising
 2564: utaunt_souls_purple_base
 2565: eotl_pyro_lighter_flame
 2566: eotl_pyro_gas_pour3
 2567: eotl_pyro_gas_splash
 2568: eotl_pyro_gas_pour2
 2569: eotl_pyro_duck_splash3
 2570: eotl_pyro_duck_splash
 2571: eotl_pyro_duck_splash2
 2572: eotl_pyro_pool_explosion
 2573: eotl_pyro_pool_explosion_flash
 2574: eotl_pyro_pool_explosion_shroom1_base
 2575: eotl_pyro_pool_explosion_shroom2_collumn
 2576: eotl_pyro_pool_explosion_shroom_glow
 2577: eotl_pyro_pool_explosion_shroom3_ring
 2578: eotl_pyro_pool_explosion_shroom4_base
 2579: eotl_pyro_pool_explosion_shroom_ring
 2580: eotl_pyro_pool_explosion_streaks
 2581: eotl_pyro_gas_pour
 2582: eotl_pyro_enter_splash
 2583: eotl_pyro_enter_splash2
 2584: utaunt_hellpit_base
 2585: utaunt_hellpit_batglow
 2586: utaunt_hellpit_bats
 2587: utaunt_hellpit_battrail
 2588: utaunt_hellpit_firering
 2589: utaunt_hellpit_glow
 2590: utaunt_hellpit_middlebase
 2591: utaunt_hellpit_mist
 2592: utaunt_hellpit_parent
 2593: utaunt_hellpit_smokebase
 2594: utaunt_hellpit_skulls
 2595: utaunt_merasmus_fire_embers
 2596: utaunt_merasmus_wisps_glow
 2597: utaunt_merasmus_wisps
 2598: utaunt_merasmus_glow
 2599: utaunt_merasmus_smoke
 2600: taunt_yeti_flash
 2601: weightdrop
 2602: weight_debris
 2603: weight_dust
 2604: weight_shockwave
 2605: taunt_yeti_fistslam_shroom
 2606: taunt_yeti_fistslam_shockwave
 2607: taunt_yeti_fistslam_dust
 2608: taunt_yeti_fistslam_whirlwind
 2609: taunt_yeti_fistslam_debris
 2610: taunt_jackhammer_rodeo
 2611: taunt_jackhammer_rodeo_burst
 2612: taunt_generic_rodeo_burst
 2613: taunt_pyro_gasblast_match
 2614: taunt_heavy_pot_water
 2615: taunt_heavy_table_splash
 2616: taunt_jackhammer_rodeo_child_puff
 2617: taunt_yeti_fistslam
 2618: taunt_heavy_table_steam
 2619: utaunt_headless
 2620: utaunt_headless_fire
 2621: utaunt_headless_fire_bits
 2622: utaunt_headless_smoke
 2623: utaunt_headless_glow
 2624: utaunt_headless_wisps
 2625: utaunt_headless_wisps_glow
 2626: utaunt_headless_fire_embers
 2627: utaunt_merasmus
 2628: utaunt_merasmus_fire
 2629: utaunt_merasmus_fire_bits
 2630: utaunt_hellswirl
 2631: utaunt_hellswirl_smoke
 2632: utaunt_hellswirl_smoke_land
 2633: utaunt_hellswirl_wheel
 2634: utaunt_hellswirl_flames
 2635: taunt_tank_exhaust
 2636: taunt_rockettrail
 2637: particle_rps_burst_blue_left
 2638: particle_rps_scissors_win_right
 2639: particle_rps_rock_left
 2640: particle_rps_scissors_right
 2641: particle_rps_paper_win_left
 2642: particle_rps_scissors_win_left
 2643: particle_rps_scissors_left
 2644: particle_rps_rock_win_left
 2645: particle_rps_paper_left
 2646: particle_rps_paper_win_right
 2647: particle_rps_burst_red_left
 2648: particle_rps_burst_red_right
 2649: particle_rps_paper_right
 2650: particle_rps_rock_right
 2651: particle_rps_rock_win_right
 2652: particle_rps_burst_blue_right
 2653: rps_rock_blue
 2654: rps_bg_blue
 2655: rps_bg
 2656: rps_rock
 2657: rps_rock_red
 2658: rps_bg_red
 2659: rps_paper
 2660: rps_paper_blue_win
 2661: rps_burst_blue
 2662: rps_burst_repeating_child
 2663: rps_paper_blue
 2664: rps_win_flash_blue
 2665: rps_win_sparks
 2666: rps_win_flash
 2667: rps_win_flash_core
 2668: rps_win_flash_bg
 2669: rps_win_flash_glow
 2670: rps_paper_red_win
 2671: rps_burst_red
 2672: rps_paper_red
 2673: rps_win_flash_red
 2674: rps_scissors
 2675: rps_scissors_blue
 2676: rps_scissors_red
 2677: rps_scissors_blue_win
 2678: rps_scissors_red_win
 2679: rps_rock_red_win
 2680: rps_rock_blue_win
 2681: rps_scout_win
 2682: critgun_weaponmodel_blu
 2683: critgun_weaponmodel_blu_glow
 2684: critgun_weaponmodel_red
 2685: critgun_weaponmodel_red_glow
 2686: crutgun_firstperson
 2687: powerup_icon_regen
 2688: powerup_icon_haste
 2689: powerup_icon_strength
 2690: powerup_icon_resist
 2691: powerup_supernova_strike_red
 2692: powerup_supernova_explode_blue_spikes
 2693: powerup_supernova_explode_blue
 2694: powerup_supernova_explode_blue_spiral
 2695: powerup_supernova_ready
 2696: powerup_icon_vampire
 2697: powerup_king_blue
 2698: powerup_king_both
 2699: powerup_icon_reflect
 2700: powerup_king_red
 2701: powerup_supernova_explode_red
 2702: powerup_supernova_explode_red_spikes
 2703: powerup_supernova_explode_red_spiral
 2704: powerup_icon_precision
 2705: powerup_icon_agility
 2706: powerup_plague_carrier
 2707: powerup_icon_knockout
 2708: powerup_icon_supernova
 2709: powerup_icon_king
 2710: powerup_supernova_strike_blue
 2711: powerup_icon_plague
 2712: plague_healthkit_pickup
 2713: plague_transmission
 2714: powerup_icon_agility_blue
 2715: powerup_icon_agility_red
 2716: powerup_icon_haste_blue
 2717: powerup_icon_haste_red
 2718: powerup_icon_king_blue
 2719: powerup_icon_king_red
 2720: powerup_icon_knockout_blue
 2721: powerup_icon_knockout_red
 2722: powerup_icon_plague_blue
 2723: powerup_icon_plague_red
 2724: powerup_icon_precision_blue
 2725: powerup_icon_precision_red
 2726: powerup_icon_regen_blue
 2727: powerup_icon_regen_red
 2728: powerup_icon_resist_blue
 2729: powerup_icon_resist_red
 2730: powerup_icon_strength_blue
 2731: powerup_icon_strength_red
 2732: powerup_icon_supernova_blue
 2733: powerup_icon_supernova_red
 2734: powerup_icon_reflect_blue
 2735: powerup_icon_reflect_red
 2736: powerup_icon_vampire_blue
 2737: powerup_icon_vampire_red
 2738: powerup_supernova_ready_old
 2739: weapon_unusual_isotope_sparks
 2740: weapon_unusual_isotope_smoke
 2741: weapon_unusual_isotope_muzzleglow
 2742: weapon_unusual_isotope_secondary_rings
 2743: weapon_unusual_isotope_glow
 2744: weapon_unusual_isotope
 2745: _unusual_parent_sniperrifle
 2746: weapon_unusual_isotope_sniperrifle_vm
 2747: weapon_unusual_isotope_sniperrifle_glow_vm
 2748: weapon_unusual_isotope_sniperrifle_muzzleglow_vm
 2749: weapon_unusual_isotope_sniperrifle_secondary_rings_vm
 2750: weapon_unusual_isotope_sniperrifle_smoke_vm
 2751: weapon_unusual_isotope_sniperrifle_sparks_vm
 2752: _unusual_parent_flamethrower
 2753: weapon_unusual_isotope_flamethrower_vm
 2754: weapon_unusual_isotope_flamethrower_glow_vm
 2755: weapon_unusual_isotope_flamethrower_muzzleglow_vm
 2756: weapon_unusual_isotope_flamethrower_secondary_rings_vm
 2757: weapon_unusual_isotope_flamethrower_smoke_vm
 2758: weapon_unusual_isotope_flamethrower_sparks_vm
 2759: _unusual_parent_shotgun
 2760: weapon_unusual_isotope_shotgun_vm
 2761: weapon_unusual_isotope_shotgun_glow_vm
 2762: weapon_unusual_isotope_shotgun_muzzleglow_vm
 2763: weapon_unusual_isotope_shotgun_secondary_rings_vm
 2764: weapon_unusual_isotope_shotgun_smoke_vm
 2765: weapon_unusual_isotope_shotgun_sparks_vm
 2766: _unusual_parent_smg
 2767: weapon_unusual_isotope_smg_vm
 2768: weapon_unusual_isotope_smg_glow_vm
 2769: weapon_unusual_isotope_smg_muzzleglow_vm
 2770: weapon_unusual_isotope_smg_secondary_rings_vm
 2771: weapon_unusual_isotope_smg_smoke_vm
 2772: weapon_unusual_isotope_smg_sparks_vm
 2773: _unusual_parent_scattergun
 2774: weapon_unusual_isotope_scattergun_vm
 2775: weapon_unusual_isotope_scattergun_glow_vm
 2776: weapon_unusual_isotope_scattergun_muzzleglow_vm
 2777: weapon_unusual_isotope_scattergun_secondary_rings_vm
 2778: weapon_unusual_isotope_scattergun_smoke_vm
 2779: weapon_unusual_isotope_scattergun_sparks_vm
 2780: _unusual_parent_medigun
 2781: weapon_unusual_isotope_medigun_vm
 2782: weapon_unusual_isotope_medigun_glow_vm
 2783: weapon_unusual_isotope_medigun_muzzleglow_vm
 2784: weapon_unusual_isotope_medigun_secondary_rings_vm
 2785: weapon_unusual_isotope_medigun_smoke_vm
 2786: weapon_unusual_isotope_medigun_sparks_vm
 2787: _unusual_parent_revolver
 2788: weapon_unusual_isotope_revolver_vm
 2789: weapon_unusual_isotope_revolver_glow_vm
 2790: weapon_unusual_isotope_revolver_muzzleglow_vm
 2791: weapon_unusual_isotope_revolver_secondary_rings_vm
 2792: weapon_unusual_isotope_revolver_smoke_vm
 2793: weapon_unusual_isotope_revolver_sparks_vm
 2794: _unusual_parent_rocketlauncher
 2795: weapon_unusual_isotope_rocketlauncher_vm
 2796: weapon_unusual_isotope_rocketlauncher_glow_vm
 2797: weapon_unusual_isotope_rocketlauncher_muzzleglow_vm
 2798: weapon_unusual_isotope_rocketlauncher_secondary_rings_vm
 2799: weapon_unusual_isotope_rocketlauncher_smoke_vm
 2800: weapon_unusual_isotope_rocketlauncher_sparks_vm
 2801: _unusual_parent_pistol
 2802: weapon_unusual_isotope_pistol_vm
 2803: weapon_unusual_isotope_pistol_glow_vm
 2804: weapon_unusual_isotope_pistol_muzzleglow_vm
 2805: weapon_unusual_isotope_pistol_secondary_rings_vm
 2806: weapon_unusual_isotope_pistol_smoke_vm
 2807: weapon_unusual_isotope_pistol_sparks_vm
 2808: _unusual_parent_minigun
 2809: weapon_unusual_isotope_minigun_vm
 2810: weapon_unusual_isotope_minigun_glow_vm
 2811: weapon_unusual_isotope_minigun_muzzleglow_vm
 2812: weapon_unusual_isotope_minigun_secondary_rings_vm
 2813: weapon_unusual_isotope_minigun_smoke_vm
 2814: weapon_unusual_isotope_minigun_sparks_vm
 2815: _unusual_parent_stickylauncher
 2816: weapon_unusual_isotope_stickybomb_launcher_vm
 2817: weapon_unusual_isotope_stickybomb_launcher_glow_vm
 2818: weapon_unusual_isotope_stickybomb_launcher_muzzleglow_vm
 2819: weapon_unusual_isotope_stickybomb_launcher_secondary_rings_vm
 2820: weapon_unusual_isotope_stickybomb_launcher_smoke_vm
 2821: weapon_unusual_isotope_stickybomb_launcher_sparks_vm
 2822: weapon_unusual_isotope_sniperrifle_glow
 2823: weapon_unusual_isotope_sniperrifle_muzzleglow
 2824: weapon_unusual_isotope_sniperrifle_secondary_rings
 2825: weapon_unusual_isotope_sniperrifle_smoke
 2826: weapon_unusual_isotope_sniperrifle_sparks
 2827: weapon_unusual_isotope_sniperrifle
 2828: weapon_unusual_isotope_flamethrower_glow
 2829: weapon_unusual_isotope_flamethrower_muzzleglow
 2830: weapon_unusual_isotope_flamethrower_secondary_rings
 2831: weapon_unusual_isotope_flamethrower_smoke
 2832: weapon_unusual_isotope_flamethrower_sparks
 2833: weapon_unusual_isotope_flamethrower
 2834: weapon_unusual_isotope_medigun_glow
 2835: weapon_unusual_isotope_medigun_muzzleglow
 2836: weapon_unusual_isotope_medigun_secondary_rings
 2837: weapon_unusual_isotope_medigun_smoke
 2838: weapon_unusual_isotope_medigun_sparks
 2839: weapon_unusual_isotope_medigun
 2840: weapon_unusual_isotope_rocketlauncher_glow
 2841: weapon_unusual_isotope_rocketlauncher_muzzleglow
 2842: weapon_unusual_isotope_rocketlauncher_secondary_rings
 2843: weapon_unusual_isotope_rocketlauncher_smoke
 2844: weapon_unusual_isotope_rocketlauncher_sparks
 2845: weapon_unusual_isotope_rocketlauncher
 2846: weapon_unusual_isotope_minigun_glow
 2847: weapon_unusual_isotope_minigun_muzzleglow
 2848: weapon_unusual_isotope_minigun_secondary_rings
 2849: weapon_unusual_isotope_minigun_smoke
 2850: weapon_unusual_isotope_minigun_sparks
 2851: weapon_unusual_isotope_minigun
 2852: weapon_unusual_isotope_pistol_glow
 2853: weapon_unusual_isotope_pistol_muzzleglow
 2854: weapon_unusual_isotope_pistol_secondary_rings
 2855: weapon_unusual_isotope_pistol_smoke
 2856: weapon_unusual_isotope_pistol_sparks
 2857: weapon_unusual_isotope_pistol
 2858: weapon_unusual_isotope_revolver_glow
 2859: weapon_unusual_isotope_revolver_muzzleglow
 2860: weapon_unusual_isotope_revolver_secondary_rings
 2861: weapon_unusual_isotope_revolver_smoke
 2862: weapon_unusual_isotope_revolver_sparks
 2863: weapon_unusual_isotope_revolver
 2864: weapon_unusual_isotope_scattergun_glow
 2865: weapon_unusual_isotope_scattergun_muzzleglow
 2866: weapon_unusual_isotope_scattergun_secondary_rings
 2867: weapon_unusual_isotope_scattergun_smoke
 2868: weapon_unusual_isotope_scattergun_sparks
 2869: weapon_unusual_isotope_scattergun
 2870: weapon_unusual_isotope_shotgun_glow
 2871: weapon_unusual_isotope_shotgun_muzzleglow
 2872: weapon_unusual_isotope_shotgun_secondary_rings
 2873: weapon_unusual_isotope_shotgun_smoke
 2874: weapon_unusual_isotope_shotgun_sparks
 2875: weapon_unusual_isotope_shotgun
 2876: weapon_unusual_isotope_smg_glow
 2877: weapon_unusual_isotope_smg_muzzleglow
 2878: weapon_unusual_isotope_smg_secondary_rings
 2879: weapon_unusual_isotope_smg_smoke
 2880: weapon_unusual_isotope_smg_sparks
 2881: weapon_unusual_isotope_smg
 2882: weapon_unusual_isotope_stickybomb_launcher_glow
 2883: weapon_unusual_isotope_stickybomb_launcher_muzzleglow
 2884: weapon_unusual_isotope_stickybomb_launcher_secondary_rings
 2885: weapon_unusual_isotope_stickybomb_launcher_smoke
 2886: weapon_unusual_isotope_stickybomb_launcher_sparks
 2887: weapon_unusual_isotope_stickybomb_launcher
 2888: _unusual_parent_wrench
 2889: weapon_unusual_isotope_wrench
 2890: weapon_unusual_isotope_wrench_glow
 2891: weapon_unusual_isotope_wrench_muzzleglow
 2892: weapon_unusual_isotope_wrench_secondary_rings
 2893: weapon_unusual_isotope_wrench_smoke
 2894: weapon_unusual_isotope_wrench_sparks
 2895: weapon_unusual_isotope_wrench_glow_vm
 2896: weapon_unusual_isotope_wrench_muzzleglow_vm
 2897: weapon_unusual_isotope_wrench_secondary_rings_vm
